timestamp,station_id,location_type,vehicle_id,vehicle_type,arrival_time,charging_start_time,charging_end_time,waiting_time,battery_capacity_kWh,initial_soc,final_soc,energy_consumed_kWh,charging_power_kW,charging_duration,queue_length,station_load,electricity_price,renewable_energy_ratio,traffic_density,weather_condition,day_of_week,time_slot,charging_demand,assigned_charger_id,charging_priority,optimization_reward,soc_increase,arrival_hour,day_type,charging_cost,waiting_category
2025-02-16 07:15:00,ST012,Highway,EV14445,Bus,2025-02-16 07:15:00,2025-02-16 07:15:00,2025-02-16 11:05:00,0,75,43.98361335205022,100.0,42.01228998596233,11,230.1508448869224,3,77.00421528060353,9.04,0.3516561469071364,High,Clear,Sunday,Peak,73.37729767471872,CH4,Medium,-6.351158648906614,56.01638664794978,7,Weekend,379.79110147309945,Short
2025-02-16 07:30:00,ST006,Highway,EV14446,Bus,2025-02-16 07:30:00,2025-02-16 07:33:00,2025-02-16 09:10:00,3,40,52.26644581856151,96.75318186716623,17.794694419441896,11,97.06196956059216,5,86.49109431293208,10.73,0.3982312732976395,High,Rainy,Sunday,Peak,83.01623714592749,CH7,High,-10.851280663657231,44.486736048604726,7,Weekend,190.93707112061156,Short
2025-02-16 07:45:00,ST012,Highway,EV14447,Bus,2025-02-16 07:45:00,2025-02-16 07:52:00,2025-02-16 17:15:00,7,100,34.817772753067715,100.0,65.18222724693229,7,563.3416641201305,1,87.72851229,13.56,0.3636607705559512,High,Clear,Sunday,Peak,88.34670682049237,CH7,High,-14.135879341321465,65.18222724693229,7,Weekend,883.8710014684018,Short
2025-02-16 08:00:00,ST007,Highway,EV14448,Two-Wheeler,2025-02-16 08:00:00,2025-02-16 08:11:00,2025-02-16 09:41:00,11,40,53.920519306270805,95.39408302065776,16.589425485754777,11,90.4877753768442,10,93.62285147641578,14.54,0.1895908355661895,High,Cloudy,Sunday,Peak,92.34626832696252,CH3,High,-29.03684522829747,41.473563714386955,8,Weekend,241.21024656287446,Medium
2025-02-16 08:15:00,ST002,Highway,EV14449,Bus,2025-02-16 08:15:00,2025-02-16 08:28:00,2025-02-16 09:28:00,13,100,52.4285514654065,100.0,47.5714485345935,50,60.47343784330306,3,97.64994923539716,7.84,0.1306213460882609,High,Clear,Sunday,Peak,94.70196870598416,CH8,Medium,-30.111349464431605,47.5714485345935,8,Weekend,372.96015651121303,Medium
2025-02-16 08:30:00,ST011,Urban,EV14450,Two-Wheeler,2025-02-16 08:30:00,2025-02-16 08:37:00,2025-02-16 10:05:00,7,30,43.657053291737526,97.9731232081488,16.294820974923383,11,88.88084168140024,6,79.76538497363366,13.15,0.3852377433351214,High,Rainy,Sunday,Peak,78.8045695071839,CH8,Low,-14.39594469467309,54.31606991641128,8,Weekend,214.2768958202425,Short
2025-02-16 08:45:00,ST003,Highway,EV14451,Two-Wheeler,2025-02-16 08:45:00,2025-02-16 08:45:00,2025-02-16 09:18:00,0,40,27.32701854392076,97.000919561811,27.8695604071561,50,33.44347248858731,2,87.80456936720678,10.19,0.1728627034082915,High,Rainy,Sunday,Peak,90.47715989363334,CH10,Low,-13.375032771192611,69.67390101789024,8,Weekend,283.9908205489207,Short
2025-02-16 09:00:00,ST006,Highway,EV14452,Two-Wheeler,2025-02-16 09:00:00,2025-02-16 09:08:00,2025-02-16 12:35:00,8,40,38.67113396422356,99.30396219149172,24.25313129090727,7,207.8839824934909,4,84.81993686013014,9.22,0.3975008239700192,High,Clear,Sunday,Peak,89.46394387753597,CH1,Low,-15.038962652925456,60.63282822726816,9,Weekend,223.61387050216504,Short
2025-02-16 09:15:00,ST010,Urban,EV14453,Bus,2025-02-16 09:15:00,2025-02-16 09:26:00,2025-02-16 10:30:00,11,30,19.670916901922936,98.11840103543663,23.534245240054112,22,64.18430520014758,5,74.46257527269238,8.49,0.3730902727322395,High,Cloudy,Sunday,Peak,79.26183740849434,CH5,Medium,-17.199806872571294,78.4474841335137,9,Weekend,199.80574208805942,Medium
2025-02-16 09:30:00,ST003,Highway,EV14454,Car,2025-02-16 09:30:00,2025-02-16 09:39:00,2025-02-16 11:55:00,9,30,45.56261967064312,98.48448349262608,15.87655914659489,7,136.08479268509902,0,81.88074373043517,8.21,0.3786492520386235,High,Clear,Sunday,Peak,85.06288680364972,CH5,Medium,-14.016671184928333,52.92186382198296,9,Weekend,130.34655059354407,Short
2025-02-16 09:45:00,ST014,Highway,EV14455,Car,2025-02-16 09:45:00,2025-02-16 09:54:00,2025-02-16 10:32:00,9,40,10.915454815985084,90.3913300709429,31.79035010198313,50,38.14842012237976,3,95.5180561210083,14.08,0.1246982078715251,High,Rainy,Sunday,Peak,92.06704523859128,CH7,High,-25.862664988055904,79.47587525495781,9,Weekend,447.6081294359225,Short
2025-02-16 10:00:00,ST009,Highway,EV14456,Two-Wheeler,2025-02-16 10:00:00,2025-02-16 10:10:00,2025-02-16 17:24:00,10,100,48.33980711976272,99.08935852802256,50.74955140825984,7,434.9961549279414,2,100.0,13.99,0.7798331395783008,High,Clear,Sunday,Peak,96.06163877582708,CH3,Medium,-7.60500581265098,50.74955140825984,10,Weekend,709.9862242015552,Short
2025-02-16 10:15:00,ST010,Highway,EV14457,Two-Wheeler,2025-02-16 10:15:00,2025-02-16 10:26:00,2025-02-16 17:29:00,11,60,18.26232834991876,100.0,49.04260299004874,7,423.467201278984,6,100.0,7.26,0.6313363172705524,High,Clear,Sunday,Peak,99.8604372606207,CH7,Low,-15.059910481883428,81.73767165008124,10,Weekend,356.04929770775385,Medium
2025-02-16 10:30:00,ST014,Urban,EV14458,Bus,2025-02-16 10:30:00,2025-02-16 10:36:00,2025-02-16 13:06:00,6,30,41.48097245197154,100.0,17.555708264408537,7,150.73396783813493,1,92.48825709809722,12.31,0.629836118855777,High,Rainy,Sunday,Peak,89.19065206438114,CH8,Low,-6.102567853946137,58.51902754802846,10,Weekend,216.1107687348691,Short
2025-02-16 10:45:00,ST007,Highway,EV14459,Two-Wheeler,2025-02-16 10:45:00,2025-02-16 10:59:00,2025-02-16 14:13:00,14,60,39.47024674062757,98.99982045689222,35.71774422975879,11,194.824059435048,1,66.38420138075345,13.09,0.4882702389168854,High,Rainy,Sunday,Peak,65.5498913321872,CH5,Low,-13.128733108644129,59.52957371626465,10,Weekend,467.5452719675426,Medium
2025-02-16 11:00:00,ST001,Urban,EV14460,Two-Wheeler,2025-02-16 11:00:00,2025-02-16 11:08:00,2025-02-16 15:37:00,8,40,23.194769288560195,100.0,30.72209228457592,7,269.0598835816591,8,65.00343446420729,7.89,0.5284106279333814,Medium,Cloudy,Sunday,Off-Peak,61.01220103282154,CH4,High,-9.148368054840017,76.8052307114398,11,Weekend,242.397308125304,Short
2025-02-16 11:15:00,ST011,Highway,EV14461,Bus,2025-02-16 11:15:00,2025-02-16 11:26:00,2025-02-16 19:40:00,11,75,23.784513556056943,100.0,57.16161483295729,7,494.42341394829504,7,45.702212136850775,11.19,0.4564424210411546,Medium,Rainy,Sunday,Off-Peak,48.9108197622533,CH5,Low,-9.947169796135515,76.21548644394306,11,Weekend,639.638469980792,Medium
2025-02-16 11:30:00,ST003,Highway,EV14462,Two-Wheeler,2025-02-16 11:30:00,2025-02-16 11:46:00,2025-02-16 13:17:00,16,40,16.51707566280848,100.0,33.39316973487661,22,91.60882364244816,4,42.271155858497394,6.52,0.7720354031787988,Medium,Cloudy,Sunday,Off-Peak,39.0394478940758,CH4,Medium,-3.2931690763355164,83.48292433719152,11,Weekend,217.72346667139547,Medium
2025-02-16 11:45:00,ST019,Urban,EV14463,Car,2025-02-16 11:45:00,2025-02-16 11:58:00,2025-02-16 15:48:00,13,30,11.00016079570286,100.0,26.699951761289142,7,230.7247831574915,5,59.32740369489273,10.63,0.7975537003110893,Medium,Rainy,Sunday,Off-Peak,55.015944339827215,CH4,Medium,-3.438869729645869,88.99983920429715,11,Weekend,283.82048722250363,Medium
2025-02-16 12:00:00,ST018,Urban,EV14464,Bus,2025-02-16 12:00:00,2025-02-16 12:08:00,2025-02-16 14:30:00,8,30,46.51382514589763,100.0,16.045852456230712,7,142.81701413118793,2,46.50016268213935,6.47,0.4551710946009103,Medium,Rainy,Sunday,Off-Peak,50.26995252317784,CH7,Low,-4.644899698400559,53.48617485410237,12,Weekend,103.8166653918127,Short
2025-02-16 12:15:00,ST010,Highway,EV14465,Two-Wheeler,2025-02-16 12:15:00,2025-02-16 12:22:00,2025-02-16 20:48:00,7,100,41.52346088149257,100.0,58.47653911850743,7,506.6780130025761,7,62.07354265727888,11.59,0.5320972418810117,Medium,Rainy,Sunday,Off-Peak,58.63741264161412,CH7,High,-6.9517912750254265,58.47653911850743,12,Weekend,677.7430883835011,Short
2025-02-16 12:30:00,ST004,Highway,EV14466,Car,2025-02-16 12:30:00,2025-02-16 12:43:00,2025-02-16 14:30:00,13,60,32.78978817630758,98.5500471941967,39.456155410733466,22,107.60769657472764,8,52.16706938573432,10.51,0.7518427917768937,Medium,Cloudy,Sunday,Off-Peak,52.09787588895063,CH9,High,-4.878130123840055,65.76025901788911,12,Weekend,414.6841933668087,Medium
2025-02-16 12:45:00,ST009,Highway,EV14467,Car,2025-02-16 12:45:00,2025-02-16 12:58:00,2025-02-16 14:29:00,13,75,58.319269268584456,100.0,31.26054804856166,22,91.187212473444,0,50.56365756829389,6.37,0.7291440987037661,Medium,Cloudy,Sunday,Off-Peak,51.28478715521911,CH1,Medium,-1.2384085525457955,41.680730731415544,12,Weekend,199.12969106933778,Medium
2025-02-16 13:00:00,ST013,Urban,EV14468,Two-Wheeler,2025-02-16 13:00:00,2025-02-16 13:14:00,2025-02-16 14:09:00,14,60,19.485958809322923,96.96026194056844,46.48458187874731,50,55.78149825449676,7,63.24068992220688,9.08,0.7478605256630235,Medium,Cloudy,Sunday,Off-Peak,64.63952229953097,CH6,Medium,-7.712322214550671,77.47430313124552,13,Weekend,422.0800034590256,Medium
2025-02-16 13:15:00,ST009,Highway,EV14469,Bus,2025-02-16 13:15:00,2025-02-16 13:29:00,2025-02-16 14:20:00,14,30,45.94689929169295,100.0,16.215930212492115,22,51.67363613013072,4,45.526945768806215,13.52,0.5968488065678386,Medium,Clear,Sunday,Off-Peak,40.78983050360221,CH7,Low,-7.199924956726088,54.05310070830705,13,Weekend,219.23937647289338,Medium
2025-02-16 13:30:00,ST013,Urban,EV14470,Bus,2025-02-16 13:30:00,2025-02-16 13:39:00,2025-02-16 15:09:00,9,30,46.212352364990565,100.0,16.136294290502832,11,90.3365237831582,4,59.68567608535269,6.02,0.712135877640207,Medium,Rainy,Sunday,Off-Peak,60.47918394770909,CH5,High,-1.5730588878643292,53.787647635009435,13,Weekend,97.14049162882704,Short
2025-02-16 13:45:00,ST003,Highway,EV14471,Two-Wheeler,2025-02-16 13:45:00,2025-02-16 13:45:00,2025-02-16 14:39:00,0,100,53.00927217177596,98.2169629479611,45.20769077618513,50,54.24922893142216,7,50.547293607517005,5.25,0.6110419987330288,Medium,Rainy,Sunday,Off-Peak,51.02448932073304,CH10,High,4.721801240487462,45.20769077618513,13,Weekend,237.34037657497194,Short
2025-02-16 14:00:00,ST002,Urban,EV14472,Car,2025-02-16 14:00:00,2025-02-16 14:09:00,2025-02-17 01:01:00,9,100,24.242121480635305,100.0,75.7578785193647,7,652.7787919922267,1,36.1544577977727,6.38,0.4870915846201293,Medium,Cloudy,Sunday,Off-Peak,34.43775553241394,CH8,High,-2.1181440209506617,75.7578785193647,14,Weekend,483.33526495354675,Short
2025-02-16 14:15:00,ST006,Urban,EV14473,Car,2025-02-16 14:15:00,2025-02-16 14:26:00,2025-02-16 15:16:00,11,60,13.04629050379734,83.2162529590966,42.10197747317955,50,50.52237296781547,3,40.3848551257182,12.54,0.6557807692506825,Medium,Rainy,Sunday,Off-Peak,37.451165419386776,CH5,Medium,-0.9035479476231654,70.16996245529926,14,Weekend,527.9587975136716,Medium
2025-02-16 14:30:00,ST002,Highway,EV14474,Two-Wheeler,2025-02-16 14:30:00,2025-02-16 14:41:00,2025-02-16 15:06:00,11,40,48.62103190120207,100.0,20.551587239519176,50,25.81436623597147,5,45.703034409359816,7.85,0.483616203349875,Medium,Rainy,Sunday,Off-Peak,46.27378081058841,CH7,Low,-8.132120781375713,51.37896809879793,14,Weekend,161.32995983022553,Medium
2025-02-16 14:45:00,ST010,Urban,EV14475,Bus,2025-02-16 14:45:00,2025-02-16 14:58:00,2025-02-16 18:19:00,13,40,40.32738694405818,99.2246105247026,23.55888943225777,7,201.9333379907809,3,59.002255674383534,7.62,0.4991887338956399,Medium,Cloudy,Sunday,Off-Peak,63.10017857983264,CH7,Low,-11.324789118007509,58.897223580644415,14,Weekend,179.5187374738042,Medium
2025-02-16 15:00:00,ST011,Urban,EV14476,Car,2025-02-16 15:00:00,2025-02-16 15:10:00,2025-02-17 00:31:00,10,75,14.06133292998916,100.0,64.45400030250812,7,561.4510606725929,3,58.978098692296896,7.07,0.7885391941100843,Medium,Rainy,Sunday,Off-Peak,56.43645124210986,CH4,Medium,0.3605560848431466,85.93866707001084,15,Weekend,455.6897821387324,Short
2025-02-16 15:15:00,ST009,Highway,EV14477,Two-Wheeler,2025-02-16 15:15:00,2025-02-16 15:24:00,2025-02-16 18:28:00,9,100,27.941722195129174,95.71822364570627,67.77650145057711,22,184.84500395611943,2,53.09779085339845,10.29,0.6527832627186999,Medium,Rainy,Sunday,Off-Peak,52.79994544402332,CH4,Low,-1.036060289118696,67.7765014505771,15,Weekend,697.4201999264385,Short
2025-02-16 15:30:00,ST001,Highway,EV14478,Bus,2025-02-16 15:30:00,2025-02-16 15:33:00,2025-02-16 17:32:00,3,60,27.796185838074717,100.0,43.32228849715518,22,119.37640500961918,0,32.76370244486304,7.28,0.6214483118259495,Medium,Rainy,Sunday,Off-Peak,35.30155943135886,CH8,High,9.09070886580588,72.20381416192528,15,Weekend,315.3862602592897,Short
2025-02-16 15:45:00,ST007,Urban,EV14479,Bus,2025-02-16 15:45:00,2025-02-16 15:53:00,2025-02-16 16:47:00,8,100,56.53934952820286,100.0,43.46065047179714,50,54.29419313027641,9,53.07322672514471,10.73,0.403230131508995,Medium,Cloudy,Sunday,Off-Peak,48.75052915485497,CH2,High,-11.017741399759093,43.46065047179714,15,Weekend,466.3327795623833,Short
2025-02-16 16:00:00,ST005,Urban,EV14480,Two-Wheeler,2025-02-16 16:00:00,2025-02-16 16:03:00,2025-02-16 21:45:00,3,75,16.3153085687062,100.0,62.76351857347035,11,342.86021300274194,5,59.27642620657161,6.32,0.6730398350410232,Medium,Clear,Sunday,Off-Peak,63.587459299924205,CH7,Medium,2.835909809916375,83.6846914312938,16,Weekend,396.6654373843326,Short
2025-02-16 16:15:00,ST016,Highway,EV14481,Car,2025-02-16 16:15:00,2025-02-16 16:26:00,2025-02-16 17:19:00,11,40,59.4461321036591,100.0,16.221547158536357,22,53.51040658989378,5,58.09365497292194,10.24,0.4869472096874601,Medium,Rainy,Sunday,Off-Peak,62.360542858709415,CH1,High,-10.510314703960589,40.5538678963409,16,Weekend,166.1086429034123,Medium
2025-02-16 16:30:00,ST015,Highway,EV14482,Bus,2025-02-16 16:30:00,2025-02-16 16:36:00,2025-02-16 21:37:00,6,75,27.39313247590296,100.0,54.455150643072784,11,301.47648261719445,11,59.76303356585628,13.27,0.5012170192562024,Medium,Clear,Sunday,Off-Peak,55.37339425184142,CH9,Medium,-8.416096135485185,72.60686752409704,16,Weekend,722.6198490335759,Short
2025-02-16 16:45:00,ST020,Urban,EV14483,Bus,2025-02-16 16:45:00,2025-02-16 16:45:00,2025-02-16 23:07:00,0,60,25.20583536379393,99.5508724448753,44.60702224864881,7,382.3459049884184,3,43.60415429088795,9.64,0.7232261131944117,Medium,Cloudy,Sunday,Off-Peak,46.350222504337616,CH4,High,11.47595253765476,74.34503708108136,16,Weekend,430.0116944769746,Short
2025-02-16 17:00:00,ST014,Urban,EV14484,Bus,2025-02-16 17:00:00,2025-02-16 17:08:00,2025-02-16 18:01:00,8,75,40.50272170018299,99.75401156128558,44.43846739582695,50,53.326160874992325,6,99.50447333336236,12.74,0.3181167897596001,High,Rainy,Sunday,Peak,103.47575190471936,CH3,High,-21.35739097388447,59.25128986110259,17,Weekend,566.1460746228353,Short
2025-02-16 17:15:00,ST017,Highway,EV14485,Bus,2025-02-16 17:15:00,2025-02-16 17:25:00,2025-02-16 18:40:00,10,75,28.234004013686015,100.0,53.824496989735486,50,75.08823610250337,7,69.62586730214962,13.15,0.3496084332071766,High,Clear,Sunday,Peak,73.45928738995369,CH6,High,-16.936920464214626,71.76599598631398,17,Weekend,707.7921354150217,Short
2025-02-16 17:30:00,ST011,Urban,EV14486,Two-Wheeler,2025-02-16 17:30:00,2025-02-16 17:30:00,2025-02-16 22:29:00,0,100,45.60058742533813,100.0,54.39941257466187,11,299.88091910555084,9,80.00095320323926,6.35,0.2119761493862336,High,Rainy,Sunday,Peak,82.93080510694632,CH5,High,-14.140906159060846,54.39941257466187,17,Weekend,345.43626984910287,Short
2025-02-16 17:45:00,ST005,Urban,EV14487,Car,2025-02-16 17:45:00,2025-02-16 17:56:00,2025-02-16 20:02:00,11,75,38.33495296706814,100.0,46.248785274698896,22,126.4218636767624,4,81.43287074335078,7.59,0.2559262462424148,High,Rainy,Sunday,Peak,83.43911073259481,CH8,Low,-21.60878676139771,61.66504703293186,17,Weekend,351.0282802349646,Medium
2025-02-16 18:00:00,ST009,Highway,EV14488,Two-Wheeler,2025-02-16 18:00:00,2025-02-16 18:13:00,2025-02-16 18:43:00,13,30,54.01970132688465,91.31963933530189,11.189981402525166,22,30.518131097795905,6,72.8932307420142,10.86,0.3401368234469395,High,Clear,Sunday,Peak,75.26430454021501,CH9,Medium,-20.37454144499465,37.299938008417236,18,Weekend,121.5231980314233,Medium
2025-02-16 18:15:00,ST015,Urban,EV14489,Bus,2025-02-16 18:15:00,2025-02-16 18:32:00,2025-02-16 19:57:00,17,40,25.88997975384173,100.0,29.64400809846331,22,85.38977867159265,4,65.40541348249111,12.29,0.29565164000226,High,Cloudy,Sunday,Peak,66.9005637923487,CH4,Low,-23.211533496430423,74.11002024615827,18,Weekend,364.32485953011405,Medium
2025-02-16 18:30:00,ST002,Urban,EV14490,Bus,2025-02-16 18:30:00,2025-02-16 18:38:00,2025-02-16 19:25:00,8,75,47.38094971681804,99.7517527253872,39.27810225642687,50,47.133722707712245,4,70.50379415788217,11.11,0.335681462907711,High,Clear,Sunday,Peak,72.17085980715623,CH10,High,-14.030314944345104,52.37080300856917,18,Weekend,436.3797160689025,Short
2025-02-16 18:45:00,ST001,Highway,EV14491,Car,2025-02-16 18:45:00,2025-02-16 18:50:00,2025-02-16 21:11:00,5,30,11.40677062412079,98.07310211454003,25.99989944712577,11,141.81763334795875,8,68.88559326977705,10.71,0.1740031930700135,High,Rainy,Sunday,Peak,72.29765325335882,CH10,Low,-17.557022861855003,86.66633149041924,18,Weekend,278.458923078717,Short
2025-02-16 19:00:00,ST017,Urban,EV14492,Two-Wheeler,2025-02-16 19:00:00,2025-02-16 19:08:00,2025-02-16 21:42:00,8,30,37.84873342086781,97.8320398548002,17.994991930179722,7,154.24278797296907,4,64.19233726177583,7.15,0.3997471324582821,High,Rainy,Sunday,Peak,63.24578715487094,CH9,Low,-10.846053478606706,59.98330643393239,19,Weekend,128.66419230078503,Short
2025-02-16 19:15:00,ST016,Urban,EV14493,Two-Wheeler,2025-02-16 19:15:00,2025-02-16 19:32:00,2025-02-16 21:14:00,17,100,10.3162037227048,95.78190923472452,85.46570551201972,50,102.55884661442369,2,70.99405612993228,13.23,0.2118843197339483,High,Clear,Sunday,Peak,66.66522151253653,CH7,High,-25.842281633968007,85.46570551201972,19,Weekend,1130.711283924021,Medium
2025-02-16 19:30:00,ST011,Urban,EV14494,Car,2025-02-16 19:30:00,2025-02-16 19:39:00,2025-02-17 04:50:00,9,75,14.84740615542213,100.0,63.8644453834334,7,551.9133717389691,3,73.85257650838143,10.6,0.2253774885969852,High,Cloudy,Sunday,Peak,73.9431833913849,CH2,Medium,-18.50919064376673,85.15259384457786,19,Weekend,676.963121064394,Short
2025-02-16 19:45:00,ST001,Highway,EV14495,Bus,2025-02-16 19:45:00,2025-02-16 19:59:00,2025-02-17 05:03:00,14,75,14.669690866615694,99.30371524093734,63.47551828074123,7,544.075870977782,6,70.27479710831156,6.54,0.1185760729649227,High,Rainy,Sunday,Peak,67.787984510895,CH5,Low,-27.49767723271463,84.63402437432164,19,Weekend,415.1298895560476,Medium
2025-02-16 20:00:00,ST013,Highway,EV14496,Car,2025-02-16 20:00:00,2025-02-16 20:09:00,2025-02-17 05:25:00,9,100,34.08329117063933,98.96872960485577,64.88543843421643,7,556.1609008647123,0,65.3881652436758,13.79,0.2901824018706854,High,Clear,Sunday,Peak,60.9947981830238,CH4,High,-13.372160992614598,64.88543843421644,20,Weekend,894.7701960078444,Short
2025-02-16 20:15:00,ST019,Urban,EV14497,Car,2025-02-16 20:15:00,2025-02-16 20:27:00,2025-02-17 00:13:00,12,60,57.01697628686893,100.0,25.78981422787864,7,226.17121264023933,4,80.71054336346114,10.3,0.1949542485029238,High,Rainy,Sunday,Peak,82.29130754102049,CH4,Medium,-24.293481217604512,42.98302371313107,20,Weekend,265.63508654715,Medium
2025-02-16 20:30:00,ST010,Urban,EV14498,Car,2025-02-16 20:30:00,2025-02-16 20:34:00,2025-02-17 02:23:00,4,75,13.60704588058194,99.13880084617736,64.14881622419658,11,349.9026339501631,8,76.22480265374465,7.99,0.3715514255566372,High,Cloudy,Sunday,Peak,77.61637761185786,CH6,High,-12.098417764049811,85.53175496559543,20,Weekend,512.5490416313307,Short
2025-02-16 20:45:00,ST020,Highway,EV14499,Bus,2025-02-16 20:45:00,2025-02-16 20:50:00,2025-02-17 06:06:00,5,75,13.170534124284496,99.66229109324846,64.86881772672297,7,556.0184376576254,8,73.36083118520183,11.9,0.2221213602571131,High,Clear,Sunday,Peak,77.84964967266805,CH7,High,-17.008525429326973,86.49175696896395,20,Weekend,771.9389309480033,Short
2025-02-16 21:00:00,ST006,Urban,EV14500,Two-Wheeler,2025-02-16 21:00:00,2025-02-16 21:12:00,2025-02-17 00:05:00,12,30,30.141452472362403,97.69528158590768,20.26614873406358,7,173.7098462919736,6,87.11699783128104,8.86,0.2838959158760103,High,Cloudy,Sunday,Peak,89.84055869202646,CH9,Medium,-23.9065220899759,67.55382911354528,21,Weekend,179.55807778380333,Medium
2025-02-16 21:15:00,ST007,Urban,EV14501,Bus,2025-02-16 21:15:00,2025-02-16 21:21:00,2025-02-17 04:18:00,6,100,23.234844141889997,99.79210397175704,76.55725982986704,11,417.5850536174566,0,63.39735117001449,14.96,0.3087422885874596,High,Cloudy,Sunday,Peak,58.70028474188054,CH10,High,-9.417201576379108,76.55725982986705,21,Weekend,1145.296607054811,Short
2025-02-16 21:30:00,ST006,Highway,EV14502,Car,2025-02-16 21:30:00,2025-02-16 21:45:00,2025-02-17 00:05:00,15,100,49.71003391286917,100.0,50.28996608713084,22,140.44540860316852,6,94.18514458862106,6.58,0.194739067356344,High,Rainy,Sunday,Peak,94.41759865340347,CH9,High,-30.99485689703389,50.28996608713083,21,Weekend,330.907976853321,Medium
2025-02-16 21:45:00,ST009,Urban,EV14503,Car,2025-02-16 21:45:00,2025-02-16 21:59:00,2025-02-17 02:27:00,14,100,49.453423201476426,98.60513488974344,49.151711688267,11,268.10024557236545,4,71.98871167076064,7.47,0.2815320286811177,High,Rainy,Sunday,Peak,71.13823538638722,CH3,High,-21.9517814737186,49.151711688267014,21,Weekend,367.16328631135445,Medium
2025-02-16 22:00:00,ST003,Highway,EV14504,Two-Wheeler,2025-02-16 22:00:00,2025-02-16 22:03:00,2025-02-17 05:04:00,3,100,50.67912165089674,99.8035172150579,49.12439556416116,7,421.06624769281,1,25.294017410599476,13.99,0.1534785785179239,Low,Rainy,Sunday,Off-Peak,26.320621677434232,CH2,Medium,-3.9544461265821775,49.124395564161155,22,Weekend,687.2502939426147,Short
2025-02-16 22:15:00,ST016,Urban,EV14505,Bus,2025-02-16 22:15:00,2025-02-16 22:23:00,2025-02-17 03:10:00,8,75,29.441122594345494,99.61842348013025,52.63297566433856,11,287.08895816911945,5,29.044629788610912,7.81,0.2696979257788108,Low,Rainy,Sunday,Off-Peak,25.649168209252508,CH7,High,-8.217988184357859,70.17730088578475,22,Weekend,411.06353993848415,Short
2025-02-16 22:30:00,ST009,Urban,EV14506,Two-Wheeler,2025-02-16 22:30:00,2025-02-16 22:35:00,2025-02-17 02:48:00,5,40,25.782330637160943,99.61329321965728,29.532385032998523,7,253.1347288542731,6,19.13807935378948,9.72,0.2982653846325183,Low,Clear,Sunday,Off-Peak,22.91876620613106,CH6,High,-2.8796543317823486,73.83096258249634,22,Weekend,287.0547825207457,Short
2025-02-16 22:45:00,ST017,Urban,EV14507,Car,2025-02-16 22:45:00,2025-02-16 23:01:00,2025-02-17 03:18:00,16,60,21.02368211833944,99.8150979448662,47.27484949591605,11,257.8628154322694,5,19.870528734375903,12.45,0.2067209695774788,Low,Cloudy,Sunday,Off-Peak,15.715476130222513,CH5,High,-16.272476659550815,78.79141582652676,22,Weekend,588.5718762241548,Medium
2025-02-16 23:00:00,ST005,Urban,EV14508,Bus,2025-02-16 23:00:00,2025-02-16 23:03:00,2025-02-17 06:26:00,3,60,14.361735108442256,100.0,51.38295893493464,7,443.8640294315372,6,32.34884180262804,7.42,0.220463150330683,Low,Clear,Sunday,Off-Peak,36.29915613235016,CH4,Medium,-5.855873850605118,85.63826489155774,23,Weekend,381.26155529721507,Short
2025-02-16 23:15:00,ST002,Urban,EV14509,Bus,2025-02-16 23:15:00,2025-02-16 23:37:00,2025-02-17 01:56:00,22,60,13.108131632240802,98.45572038911736,51.20855325412593,22,139.65969069307073,6,28.683587053849077,14.56,0.2724132939783124,Low,Clear,Sunday,Off-Peak,31.67825718072084,CH10,Low,-22.56431859142044,85.34758875687656,23,Weekend,745.5965353800735,Medium
2025-02-16 23:30:00,ST014,Highway,EV14510,Car,2025-02-16 23:30:00,2025-02-16 23:43:00,2025-02-17 06:55:00,13,60,16.33085482653847,100.0,50.20148710407692,7,432.3192915648392,5,34.08490701206387,9.86,0.3519338691829041,Low,Cloudy,Sunday,Off-Peak,36.763984543253805,CH1,Low,-11.75896532692565,83.66914517346153,23,Weekend,494.9866628461984,Medium
2025-02-16 23:45:00,ST001,Urban,EV14511,Two-Wheeler,2025-02-16 23:45:00,2025-02-16 23:53:00,2025-02-17 02:30:00,8,75,19.260558528144774,96.12607520605292,57.64913750843112,22,157.22492047753937,3,30.174245369007256,7.1,0.3720761650052679,Low,Rainy,Sunday,Off-Peak,28.77152146509229,CH2,Medium,-4.3725641236434125,76.86551667790815,23,Weekend,409.3088763098609,Short
2025-02-17 00:00:00,ST006,Highway,EV14512,Car,2025-02-17 00:00:00,2025-02-17 00:06:00,2025-02-17 00:55:00,6,75,48.73931177154444,100.0,38.44551617134167,50,49.02293837035413,2,23.120045522446503,8.66,0.2096452602626742,Low,Rainy,Monday,Off-Peak,18.505787170708054,CH3,High,-5.334651296609073,51.26068822845556,0,Weekday,332.9381700438189,Short
2025-02-17 00:15:00,ST014,Urban,EV14513,Two-Wheeler,2025-02-17 00:15:00,2025-02-17 00:23:00,2025-02-17 01:21:00,8,60,15.326366688136192,96.57746449911804,48.75065868658912,50,58.500790423906935,0,25.261357226997774,9.45,0.167682709435309,Low,Cloudy,Monday,Off-Peak,25.759599658329755,CH5,High,-8.021790162340283,81.25109781098185,0,Weekday,460.6937245882671,Short
